Date,Adj_Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2025-10-14 15:00:00+00:00,247.4499969482422,247.4499969482422,247.4499969482422,247.25999450683594,247.25999450683594,206403
2025-10-14 15:05:00+00:00,246.97000122070312,246.97000122070312,247.74989318847656,246.97000122070312,247.44000244140625,289601
2025-10-14 15:10:00+00:00,246.6999969482422,246.6999969482422,247.05499267578125,246.63499450683594,247.0,239723
2025-10-14 15:15:00+00:00,246.41000366210938,246.41000366210938,246.6999969482422,246.25999450683594,246.6999969482422,327060
2025-10-14 15:20:00+00:00,246.5449981689453,246.5449981689453,246.56739807128906,246.32200622558594,246.38499450683594,257862
2025-10-14 15:25:00+00:00,246.21400451660156,246.21400451660156,246.5800018310547,246.1199951171875,246.55999755859375,188371
2025-10-14 15:30:00+00:00,246.4199981689453,246.4199981689453,246.49000549316406,246.1699981689453,246.22999572753906,280736
2025-10-14 15:35:00+00:00,246.4199981689453,246.4199981689453,247.00999450683594,246.28030395507812,246.40499877929688,552801
2025-10-14 15:40:00+00:00,246.97000122070312,246.97000122070312,247.1699981689453,246.3656005859375,246.45899963378906,251573
2025-10-14 15:45:00+00:00,247.03500366210938,247.03500366210938,247.1898956298828,246.94009399414062,246.99000549316406,145322
2025-10-14 15:50:00+00:00,247.2799072265625,247.2799072265625,247.4499969482422,247.00999450683594,247.02000427246094,218354
2025-10-14 15:55:00+00:00,247.3800048828125,247.3800048828125,247.4600067138672,247.1699981689453,247.25999450683594,145796
2025-10-14 16:00:00+00:00,247.17990112304688,247.17990112304688,247.41070556640625,247.0850067138672,247.36000061035156,147620
2025-10-14 16:05:00+00:00,246.87399291992188,246.87399291992188,247.2550048828125,246.85000610351562,247.16000366210938,174641
2025-10-14 16:10:00+00:00,247.05499267578125,247.05499267578125,247.14999389648438,246.87060546875,246.8800048828125,147175
2025-10-14 16:15:00+00:00,247.5,247.5,247.55050659179688,247.05999755859375,247.05999755859375,259169
2025-10-14 16:20:00+00:00,247.41000366210938,247.41000366210938,247.75,247.36500549316406,247.49000549316406,250248
2025-10-14 16:25:00+00:00,247.38999938964844,247.38999938964844,247.4600067138672,247.25,247.38999938964844,150578
2025-10-14 16:30:00+00:00,247.5749969482422,247.5749969482422,247.63999938964844,247.38999938964844,247.38999938964844,166368
2025-10-14 16:35:00+00:00,247.52000427246094,247.52000427246094,247.6699981689453,247.38499450683594,247.55499267578125,161587
2025-10-14 16:40:00+00:00,247.64999389648438,247.64999389648438,247.7100067138672,247.52000427246094,247.55999755859375,152192
2025-10-14 16:45:00+00:00,247.89840698242188,247.89840698242188,248.035400390625,247.66000366210938,247.66000366210938,233359
2025-10-14 16:50:00+00:00,247.89999389648438,247.89999389648438,248.0,247.77000427246094,247.90499877929688,201581
2025-10-14 16:55:00+00:00,247.5800018310547,247.5800018310547,247.92999267578125,247.57000732421875,247.89500427246094,201241
2025-10-14 17:00:00+00:00,247.7100067138672,247.7100067138672,247.75,247.46499633789062,247.59500122070312,142020
2025-10-14 17:05:00+00:00,247.75,247.75,247.78500366210938,247.6199951171875,247.7100067138672,125489
2025-10-14 17:10:00+00:00,247.49000549316406,247.49000549316406,247.85000610351562,247.47000122070312,247.75,199344
2025-10-14 17:15:00+00:00,247.55999755859375,247.55999755859375,247.67999267578125,247.49000549316406,247.5,185910
2025-10-14 17:20:00+00:00,247.75999450683594,247.75999450683594,247.8249969482422,247.57000732421875,247.57000732421875,112127
2025-10-14 17:25:00+00:00,247.79800415039062,247.79800415039062,247.89999389648438,247.68800354003906,247.7550048828125,167548
2025-10-14 17:30:00+00:00,247.52999877929688,247.52999877929688,247.82000732421875,247.4600067138672,247.80999755859375,208271
2025-10-14 17:35:00+00:00,247.22000122070312,247.22000122070312,247.5800018310547,247.17999267578125,247.52999877929688,262802
2025-10-14 17:40:00+00:00,247.61000061035156,247.61000061035156,247.61000061035156,247.1999969482422,247.2100067138672,142487
2025-10-14 17:45:00+00:00,247.56629943847656,247.56629943847656,247.77479553222656,247.5496063232422,247.60499572753906,151180
2025-10-14 17:50:00+00:00,247.61000061035156,247.61000061035156,247.7366943359375,247.4250030517578,247.58380126953125,147958
2025-10-14 17:55:00+00:00,247.59500122070312,247.59500122070312,247.63999938964844,247.40020751953125,247.61000061035156,153974
2025-10-14 18:00:00+00:00,247.44039916992188,247.44039916992188,247.7050018310547,247.38499450683594,247.5800018310547,162513
2025-10-14 18:05:00+00:00,247.36000061035156,247.36000061035156,247.5500030517578,247.35000610351562,247.44500732421875,135079
2025-10-14 18:10:00+00:00,247.43499755859375,247.43499755859375,247.58999633789062,247.30819702148438,247.32000732421875,212030
2025-10-14 18:15:00+00:00,247.3769989013672,247.3769989013672,247.50250244140625,247.36000061035156,247.42999267578125,142027
2025-10-14 18:20:00+00:00,247.2550048828125,247.2550048828125,247.41000366210938,247.2550048828125,247.3800048828125,253122
2025-10-14 18:25:00+00:00,247.48500061035156,247.48500061035156,247.53500366210938,247.19000244140625,247.25,161153
2025-10-14 18:30:00+00:00,247.5399932861328,247.5399932861328,247.61349487304688,247.48500061035156,247.49000549316406,140078
2025-10-14 18:35:00+00:00,247.21640014648438,247.21640014648438,247.5399932861328,247.1699981689453,247.52999877929688,164919
2025-10-14 18:40:00+00:00,247.49000549316406,247.49000549316406,247.5279998779297,247.14439392089844,247.1999969482422,206694
2025-10-14 18:45:00+00:00,247.5399932861328,247.5399932861328,247.5449981689453,247.35000610351562,247.47999572753906,164354
2025-10-14 18:50:00+00:00,247.55999755859375,247.55999755859375,247.64999389648438,247.47999572753906,247.5399932861328,160080
2025-10-14 18:55:00+00:00,247.94000244140625,247.94000244140625,247.9600067138672,247.48500061035156,247.55999755859375,500891
2025-10-14 19:00:00+00:00,248.50999450683594,248.50999450683594,248.75,247.9250030517578,247.94000244140625,997056
2025-10-14 19:05:00+00:00,248.27999877929688,248.27999877929688,248.6699981689453,248.19009399414062,248.48500061035156,304069
2025-10-14 19:10:00+00:00,248.0449981689453,248.0449981689453,248.35000610351562,247.97500610351562,248.26499938964844,246943
2025-10-14 19:15:00+00:00,247.99000549316406,247.99000549316406,248.05999755859375,247.89999389648438,248.0449981689453,243780
2025-10-14 19:20:00+00:00,248.27000427246094,248.27000427246094,248.35000610351562,247.9949951171875,248.0,389177
2025-10-14 19:25:00+00:00,248.4199981689453,248.4199981689453,248.42999267578125,248.09500122070312,248.26150512695312,304689
2025-10-14 19:30:00+00:00,248.6999969482422,248.6999969482422,248.7899932861328,248.38999938964844,248.42999267578125,508500
2025-10-14 19:35:00+00:00,248.4700927734375,248.4700927734375,248.84500122070312,247.8699951171875,248.6999969482422,965485
2025-10-14 19:40:00+00:00,247.08999633789062,247.08999633789062,248.47999572753906,246.77000427246094,248.4499969482422,486216
2025-10-14 19:45:00+00:00,247.1999969482422,247.1999969482422,247.4199981689453,246.89999389648438,247.05999755859375,428119
2025-10-14 19:50:00+00:00,247.4149932861328,247.4149932861328,247.64999389648438,246.72999572753906,247.2100067138672,587039
2025-10-14 19:55:00+00:00,247.85000610351562,247.85000610351562,248.02000427246094,247.1300048828125,247.39999389648438,1506900
2025-10-15 13:30:00+00:00,249.11500549316406,249.11500549316406,250.25,248.63999938964844,249.3800048828125,2987027
2025-10-15 13:35:00+00:00,249.4499969482422,249.4499969482422,249.64999389648438,249.03500366210938,249.11500549316406,487259
2025-10-15 13:40:00+00:00,249.55999755859375,249.55999755859375,250.63499450683594,249.39500427246094,249.5,658170
2025-10-15 13:45:00+00:00,249.66000366210938,249.66000366210938,250.1199951171875,249.39999389648438,249.5500030517578,529538
2025-10-15 13:50:00+00:00,249.8300018310547,249.8300018310547,250.2050018310547,249.32749938964844,249.71499633789062,282642
2025-10-15 13:55:00+00:00,250.77499389648438,250.77499389648438,250.8000030517578,249.80960083007812,249.8350067138672,429978
2025-10-15 14:00:00+00:00,251.71400451660156,251.71400451660156,251.7288055419922,250.75,250.75,692121
2025-10-15 14:05:00+00:00,251.38999938964844,251.38999938964844,251.80999755859375,251.1999969482422,251.72000122070312,680886
2025-10-15 14:10:00+00:00,250.84500122070312,250.84500122070312,251.82000732421875,250.77000427246094,251.4199981689453,443249
2025-10-15 14:15:00+00:00,251.42999267578125,251.42999267578125,251.50999450683594,250.85299682617188,250.8699951171875,340500
2025-10-15 14:20:00+00:00,251.1999969482422,251.1999969482422,251.47000122070312,251.13999938964844,251.4499969482422,270442
2025-10-15 14:25:00+00:00,250.85000610351562,250.85000610351562,251.3699951171875,250.77000427246094,251.22000122070312,361719
2025-10-15 14:30:00+00:00,251.19000244140625,251.19000244140625,251.19000244140625,250.85000610351562,250.8699951171875,316445
2025-10-15 14:35:00+00:00,250.86880493164062,250.86880493164062,251.4691925048828,250.86000061035156,251.17999267578125,309674
2025-10-15 14:40:00+00:00,250.82000732421875,250.82000732421875,250.9250030517578,250.63999938964844,250.86000061035156,350298
2025-10-15 14:45:00+00:00,250.4600067138672,250.4600067138672,250.85499572753906,250.42999267578125,250.82000732421875,238044
2025-10-15 14:50:00+00:00,250.3800048828125,250.3800048828125,250.60000610351562,250.30499267578125,250.4600067138672,249447
2025-10-15 14:55:00+00:00,250.5377960205078,250.5377960205078,250.63999938964844,250.27999877929688,250.37710571289062,252681
2025-10-15 15:00:00+00:00,250.82000732421875,250.82000732421875,250.8498992919922,250.5500030517578,250.5500030517578,247042
2025-10-15 15:05:00+00:00,250.58990478515625,250.58990478515625,250.8300018310547,250.52999877929688,250.8300018310547,206422
2025-10-15 15:10:00+00:00,250.4199981689453,250.4199981689453,250.69000244140625,250.3800048828125,250.5659942626953,323190
2025-10-15 15:15:00+00:00,250.42999267578125,250.42999267578125,250.58990478515625,250.30499267578125,250.39999389648438,242933
2025-10-15 15:20:00+00:00,250.17999267578125,250.17999267578125,250.47000122070312,250.10000610351562,250.41000366210938,209731
2025-10-15 15:25:00+00:00,249.85989379882812,249.85989379882812,250.42999267578125,249.8000030517578,250.14999389648438,484912
2025-10-15 15:30:00+00:00,249.56500244140625,249.56500244140625,249.8699951171875,249.3800048828125,249.82000732421875,267800
2025-10-15 15:35:00+00:00,249.60000610351562,249.60000610351562,249.6999969482422,249.17999267578125,249.5500030517578,272988
2025-10-15 15:40:00+00:00,249.44000244140625,249.44000244140625,249.6199951171875,249.0601043701172,249.6199951171875,258192
2025-10-15 15:45:00+00:00,249.36000061035156,249.36000061035156,249.44000244140625,249.110107421875,249.44000244140625,201922
2025-10-15 15:50:00+00:00,248.82000732421875,248.82000732421875,249.36000061035156,248.72000122070312,249.33999633789062,333527
2025-10-15 15:55:00+00:00,248.97000122070312,248.97000122070312,249.27999877929688,248.7949981689453,248.7949981689453,280822
2025-10-15 16:00:00+00:00,249.431396484375,249.431396484375,249.6999969482422,248.91000366210938,248.9550018310547,295175
2025-10-15 16:05:00+00:00,249.74000549316406,249.74000549316406,249.7899932861328,249.22000122070312,249.44000244140625,145115
2025-10-15 16:10:00+00:00,249.85000610351562,249.85000610351562,249.85000610351562,249.49000549316406,249.71499633789062,172292
2025-10-15 16:15:00+00:00,249.75999450683594,249.75999450683594,249.92999267578125,249.6540069580078,249.85499572753906,170353
2025-10-15 16:20:00+00:00,249.90719604492188,249.90719604492188,249.9512939453125,249.70050048828125,249.75999450683594,143871
2025-10-15 16:25:00+00:00,249.77499389648438,249.77499389648438,250.04969787597656,249.66000366210938,249.89999389648438,337453
2025-10-15 16:30:00+00:00,249.72000122070312,249.72000122070312,249.9499053955078,249.63999938964844,249.77999877929688,146012
2025-10-15 16:35:00+00:00,249.73500061035156,249.73500061035156,249.89500427246094,249.6199951171875,249.72000122070312,139524
2025-10-15 16:40:00+00:00,249.4774932861328,249.4774932861328,249.75,249.4499969482422,249.74850463867188,168285
2025-10-15 16:45:00+00:00,249.0749969482422,249.0749969482422,249.49000549316406,249.01409912109375,249.47500610351562,205331
2025-10-15 16:50:00+00:00,248.8209991455078,248.8209991455078,249.07000732421875,248.7100067138672,249.07000732421875,200351
2025-10-15 16:55:00+00:00,248.9499969482422,248.9499969482422,249.07989501953125,248.72999572753906,248.81500244140625,138196
2025-10-15 17:00:00+00:00,248.66000366210938,248.66000366210938,249.02000427246094,248.3300018310547,248.9600067138672,238498
2025-10-15 17:05:00+00:00,248.64999389648438,248.64999389648438,248.92990112304688,248.5124969482422,248.6699981689453,123139
2025-10-15 17:10:00+00:00,247.83999633789062,247.83999633789062,248.6842041015625,247.8300018310547,248.67999267578125,291238
2025-10-15 17:15:00+00:00,247.94500732421875,247.94500732421875,248.10169982910156,247.47999572753906,247.81170654296875,281780
2025-10-15 17:20:00+00:00,248.1999969482422,248.1999969482422,248.23280334472656,247.72000122070312,247.89999389648438,139568
2025-10-15 17:25:00+00:00,248.0904998779297,248.0904998779297,248.3249969482422,247.89999389648438,248.27000427246094,218369
2025-10-15 17:30:00+00:00,248.57000732421875,248.57000732421875,248.63999938964844,248.0500030517578,248.10499572753906,205947
2025-10-15 17:35:00+00:00,248.97999572753906,248.97999572753906,249.06430053710938,248.5800018310547,248.5800018310547,235019
2025-10-15 17:40:00+00:00,249.1199951171875,249.1199951171875,249.14999389648438,248.88999938964844,248.9600067138672,162437
2025-10-15 17:45:00+00:00,249.2550048828125,249.2550048828125,249.39959716796875,249.11000061035156,249.14999389648438,186551
2025-10-15 17:50:00+00:00,249.49000549316406,249.49000549316406,249.5500030517578,249.22500610351562,249.22999572753906,196478
2025-10-15 17:55:00+00:00,249.47999572753906,249.47999572753906,249.72000122070312,249.36099243164062,249.47999572753906,151119
2025-10-15 18:00:00+00:00,249.27000427246094,249.27000427246094,249.62939453125,249.22000122070312,249.51040649414062,143391
2025-10-15 18:05:00+00:00,249.52000427246094,249.52000427246094,249.5399932861328,249.20799255371094,249.27000427246094,135899
2025-10-15 18:10:00+00:00,249.41000366210938,249.41000366210938,249.63499450683594,249.30999755859375,249.50999450683594,153293
2025-10-15 18:15:00+00:00,249.48500061035156,249.48500061035156,249.61000061035156,249.4066925048828,249.42999267578125,93448
2025-10-15 18:20:00+00:00,249.6199951171875,249.6199951171875,249.8000030517578,249.4199981689453,249.4600067138672,160709
2025-10-15 18:25:00+00:00,249.64700317382812,249.64700317382812,249.7324981689453,249.5399932861328,249.60000610351562,109921
2025-10-15 18:30:00+00:00,249.82000732421875,249.82000732421875,249.8258056640625,249.5500030517578,249.64999389648438,138373
2025-10-15 18:35:00+00:00,249.55499267578125,249.55499267578125,249.7899932861328,249.47999572753906,249.77999877929688,127949
2025-10-15 18:40:00+00:00,249.71800231933594,249.71800231933594,249.86000061035156,249.5,249.5399932861328,124395
2025-10-15 18:45:00+00:00,249.7570037841797,249.7570037841797,249.77999877929688,249.6300048828125,249.7050018310547,104207
2025-10-15 18:50:00+00:00,249.8571014404297,249.8571014404297,249.97999572753906,249.75,249.75,162524
2025-10-15 18:55:00+00:00,249.94500732421875,249.94500732421875,249.99000549316406,249.75,249.86000061035156,186926
2025-10-15 19:00:00+00:00,249.75,249.75,250.0,249.69000244140625,249.9600067138672,268307
2025-10-15 19:05:00+00:00,249.65499877929688,249.65499877929688,249.82000732421875,249.58999633789062,249.75,205097
2025-10-15 19:10:00+00:00,249.75999450683594,249.75999450683594,249.75999450683594,249.49000549316406,249.664794921875,172111
2025-10-15 19:15:00+00:00,249.99989318847656,249.99989318847656,250.10000610351562,249.75,249.75079345703125,236452
2025-10-15 19:20:00+00:00,249.91000366210938,249.91000366210938,250.07000732421875,249.83999633789062,249.97999572753906,231987
2025-10-15 19:25:00+00:00,249.9199981689453,249.9199981689453,250.0500030517578,249.86000061035156,249.9149932861328,181131
2025-10-15 19:30:00+00:00,249.8300018310547,249.8300018310547,250.07000732421875,249.8000030517578,249.92999267578125,183447
2025-10-15 19:35:00+00:00,249.27000427246094,249.27000427246094,249.84280395507812,249.22999572753906,249.8300018310547,255052
2025-10-15 19:40:00+00:00,249.49000549316406,249.49000549316406,249.49000549316406,249.08999633789062,249.26499938964844,286904
2025-10-15 19:45:00+00:00,249.26499938964844,249.26499938964844,249.49099731445312,249.12100219726562,249.49099731445312,272873
2025-10-15 19:50:00+00:00,248.33999633789062,248.33999633789062,249.3000030517578,248.22999572753906,249.25,783315
2025-10-15 19:55:00+00:00,249.42999267578125,249.42999267578125,249.4300994873047,248.1699981689453,248.35000610351562,2447582
